frameid,trackerid,x_center,y_center,width,height
87,32,536.0,172.0,18.0,22.0
87,33,377.0,293.5,18.0,19.0
87,34,153.0,323.5,24.0,31.0
87,35,275.0,106.0,26.0,22.0
87,36,565.5,122.5,17.0,25.0
87,37,132.5,608.5,21.0,31.0
87,38,612.0,68.0,18.0,28.0
87,39,275.0,158.5,20.0,29.0
87,40,553.5,146.0,19.0,24.0
87,41,413.5,546.0,19.0,24.0
87,42,123.0,568.5,18.0,29.0
87,43,80.5,203.5,21.0,27.0
87,44,21.0,201.0,26.0,26.0
87,45,255.5,220.0,17.0,20.0
87,46,247.0,346.0,18.0,24.0
87,47,283.5,61.5,21.0,29.0
87,48,246.0,292.0,20.0,26.0
87,49,556.0,197.0,22.0,26.0
87,50,595.0,415.5,26.0,29.0
87,51,438.5,556.0,21.0,22.0
87,52,243.0,271.0,22.0,26.0
87,53,409.0,420.5,22.0,25.0
87,54,392.5,412.5,23.0,25.0
87,55,296.0,312.0,20.0,22.0
87,56,257.0,243.5,20.0,25.0
87,57,258.0,193.0,18.0,22.0
87,58,618.0,491.0,18.0,24.0
87,59,20.0,146.0,22.0,26.0
87,60,137.5,634.5,21.0,11.0
87,61,251.0,584.0,18.0,24.0
87,62,419.0,592.0,24.0,26.0
87,63,603.5,370.5,15.0,23.0
88,0,347.0,440.5,80.0,97.0
88,1,235.0,177.0,56.0,56.0
88,2,364.0,418.0,18.0,22.0
88,3,343.0,360.5,22.0,35.0
88,4,550.0,478.5,20.0,21.0
88,5,483.0,224.0,18.0,24.0
88,6,311.0,199.5,22.0,23.0
88,7,317.5,419.0,23.0,30.0
88,8,434.0,80.5,28.0,31.0
88,9,249.0,132.0,24.0,30.0
88,10,234.5,169.0,21.0,24.0
88,11,418.5,110.0,21.0,28.0
88,12,101.0,248.0,20.0,26.0
88,13,234.5,515.0,25.0,30.0
88,14,88.5,69.0,43.0,44.0
88,15,277.0,15.0,18.0,22.0
88,16,356.0,311.5,24.0,25.0
88,17,556.5,45.5,21.0,29.0
88,18,109.0,276.0,24.0,26.0
88,19,395.5,188.0,21.0,30.0
88,20,373.0,441.5,18.0,21.0
88,21,382.0,138.5,26.0,33.0
88,22,80.5,67.0,35.0,32.0
88,23,213.5,274.0,23.0,18.0
88,24,260.5,367.5,21.0,21.0
88,25,540.0,21.5,18.0,31.0
88,26,194.5,584.5,21.0,27.0
88,27,50.5,400.5,27.0,35.0
88,28,207.0,210.5,32.0,33.0
88,29,401.5,538.0,37.0,42.0
88,30,516.0,315.5,24.0,29.0
88,31,21.0,201.0,26.0,26.0
88,32,153.0,323.5,24.0,31.0
88,33,536.0,172.0,18.0,22.0
88,34,377.0,294.0,18.0,20.0
88,35,261.5,99.0,17.0,24.0
88,36,132.5,608.5,21.0,31.0
88,37,80.5,203.5,21.0,27.0
88,38,275.0,106.0,26.0,22.0
88,39,565.5,122.5,17.0,25.0
88,40,408.5,540.5,21.0,27.0
88,41,612.0,68.0,18.0,28.0
88,42,255.5,220.5,17.0,21.0
88,43,553.5,146.0,19.0,24.0
88,44,275.0,158.5,20.0,29.0
88,45,123.0,568.0,18.0,30.0
88,46,283.5,61.5,21.0,29.0
88,47,245.0,291.5,20.0,25.0
88,48,409.5,420.5,21.0,25.0
88,49,246.5,347.5,17.0,23.0
88,50,438.5,555.5,21.0,21.0
88,51,556.0,197.0,22.0,26.0
88,52,595.0,415.0,26.0,28.0
88,53,391.5,412.0,23.0,24.0
88,54,242.0,271.0,22.0,26.0
88,55,298.5,313.5,21.0,21.0
88,56,259.0,193.0,18.0,22.0
88,57,257.5,246.0,19.0,26.0
88,58,618.0,493.0,18.0,24.0
88,59,19.5,146.0,19.0,26.0
88,60,603.0,373.0,18.0,24.0
88,61,419.0,590.0,24.0,26.0
88,62,137.5,634.5,21.0,11.0
88,63,251.0,588.0,18.0,24.0
89,0,347.5,440.5,81.0,97.0
89,1,235.0,177.5,56.0,57.0
89,2,364.0,418.0,18.0,22.0
89,3,343.0,360.5,22.0,35.0
89,4,550.0,478.5,20.0,21.0
89,5,483.0,224.0,18.0,24.0
89,6,311.0,199.5,22.0,23.0
89,7,433.5,80.5,27.0,31.0
89,8,317.0,419.5,22.0,31.0
89,9,234.0,169.0,22.0,24.0
89,10,418.0,110.0,22.0,28.0
89,11,249.0,132.0,24.0,30.0
89,12,356.0,311.5,24.0,25.0
89,13,277.0,15.0,18.0,22.0
89,14,101.0,248.0,20.0,26.0
89,15,109.0,276.0,24.0,26.0
89,16,234.5,515.5,25.0,31.0
89,17,556.5,45.5,21.0,29.0
89,18,382.0,138.5,26.0,33.0
89,19,395.5,188.5,21.0,31.0
89,20,88.0,68.0,42.0,44.0
89,21,213.0,274.0,22.0,18.0
89,22,540.0,21.5,18.0,31.0
89,23,373.5,441.0,19.0,22.0
89,24,80.5,67.0,35.0,32.0
89,25,260.5,366.5,21.0,21.0
89,26,194.0,584.5,22.0,27.0
89,27,207.0,210.5,32.0,33.0
89,28,50.5,400.5,27.0,35.0
89,29,153.0,324.0,24.0,30.0
89,30,401.5,538.0,37.0,42.0
89,31,536.0,172.0,18.0,22.0
89,32,516.0,315.5,24.0,29.0
89,33,377.0,293.5,18.0,19.0
89,34,80.5,204.5,21.0,27.0
89,35,21.0,201.0,26.0,26.0
89,36,261.5,99.0,17.0,24.0
89,37,132.5,608.5,21.0,31.0
89,38,565.5,122.5,17.0,25.0
89,39,408.0,540.5,22.0,27.0
89,40,275.0,106.0,26.0,22.0
89,41,612.0,68.0,18.0,28.0
89,42,255.5,220.5,17.0,21.0
89,43,275.0,158.5,20.0,29.0
89,44,553.5,145.5,19.0,25.0
89,45,123.0,568.5,18.0,29.0
89,46,438.5,555.0,21.0,22.0
89,47,283.5,61.5,21.0,29.0
89,48,245.0,291.5,20.0,25.0
89,49,247.0,348.5,18.0,23.0
89,50,409.5,419.5,21.0,25.0
89,51,594.0,415.5,26.0,29.0
89,52,555.5,197.5,21.0,25.0
89,53,242.0,271.0,22.0,26.0
89,54,302.5,312.0,21.0,22.0
89,55,259.0,193.5,18.0,21.0
89,56,257.5,248.5,19.0,25.0
89,57,393.5,418.0,21.0,26.0
89,58,621.0,495.0,20.0,24.0
89,59,19.0,144.5,20.0,27.0
89,60,137.5,634.0,21.0,12.0
89,61,600.5,375.5,19.0,25.0
89,62,419.0,593.0,24.0,28.0
90,0,347.5,440.5,81.0,97.0
90,1,235.0,177.0,56.0,56.0
90,2,364.0,418.0,18.0,22.0
90,3,433.5,80.5,27.0,31.0
90,4,550.0,478.5,20.0,21.0
90,5,343.0,360.5,22.0,35.0
90,6,311.0,199.5,22.0,23.0
90,7,483.0,224.0,18.0,24.0
90,8,317.0,419.5,22.0,31.0
90,9,249.0,132.0,24.0,30.0
90,10,277.0,15.0,18.0,22.0
90,11,234.0,169.5,22.0,25.0
90,12,418.0,110.0,22.0,28.0
90,13,356.0,311.5,24.0,25.0
90,14,234.5,515.5,25.0,31.0
90,15,109.0,276.0,24.0,26.0
90,16,101.0,248.0,20.0,26.0
90,17,556.5,45.5,21.0,29.0
90,18,382.0,138.5,26.0,33.0
90,19,395.5,188.5,21.0,31.0
90,20,88.0,68.0,42.0,44.0
90,21,213.5,274.0,23.0,18.0
90,22,540.0,21.5,18.0,31.0
90,23,80.5,67.0,35.0,32.0
90,24,373.0,441.0,18.0,22.0
90,25,260.5,366.5,21.0,21.0
90,26,50.5,400.5,27.0,35.0
90,27,207.0,210.5,32.0,33.0
90,28,194.0,584.5,22.0,27.0
90,29,153.0,323.5,24.0,31.0
90,30,401.5,538.0,37.0,42.0
90,31,535.5,172.0,19.0,22.0
90,32,516.0,315.5,24.0,29.0
90,33,377.0,293.5,18.0,19.0
90,34,261.5,99.0,17.0,24.0
90,35,20.5,201.0,25.0,26.0
90,36,565.5,122.5,17.0,25.0
90,37,132.0,608.5,22.0,31.0
90,38,275.0,106.0,26.0,22.0
90,39,80.5,203.5,21.0,27.0
90,40,255.5,220.5,17.0,21.0
90,41,408.0,541.0,22.0,26.0
90,42,612.0,68.0,18.0,28.0
90,43,553.5,145.5,19.0,25.0
90,44,275.0,158.5,20.0,29.0
90,45,123.0,568.5,18.0,29.0
90,46,438.5,554.5,21.0,21.0
90,47,283.5,62.0,21.0,28.0
90,48,245.5,292.0,19.0,26.0
90,49,247.0,349.0,18.0,24.0
90,50,409.0,419.5,22.0,25.0
90,51,595.5,416.0,27.0,30.0
90,52,555.5,197.5,21.0,25.0
90,53,259.0,193.5,18.0,21.0
90,54,242.5,271.0,21.0,26.0
90,55,304.5,310.0,21.0,22.0
90,56,394.5,422.5,19.0,25.0
90,57,258.0,251.5,20.0,25.0
90,58,18.0,141.0,20.0,28.0
90,59,623.0,496.0,20.0,26.0
90,60,600.5,378.5,19.0,25.0
90,61,244.5,585.5,19.0,25.0
90,62,137.0,634.5,20.0,11.0
91,0,347.5,440.5,81.0,97.0
91,1,235.0,177.5,56.0,57.0
91,2,364.0,418.0,18.0,22.0
91,3,433.5,80.5,27.0,31.0
91,4,550.0,478.5,20.0,21.0
91,5,343.0,360.5,22.0,35.0
91,6,311.0,199.5,22.0,23.0
91,7,483.0,224.5,18.0,25.0
91,8,318.0,419.5,22.0,31.0
91,9,234.5,169.0,21.0,24.0
91,10,277.0,15.0,18.0,22.0
91,11,418.0,110.0,22.0,28.0
91,12,249.0,132.0,24.0,30.0
91,13,234.5,515.5,25.0,31.0
91,14,109.0,276.0,24.0,26.0
91,15,101.0,248.0,20.0,26.0
91,16,356.0,311.5,24.0,25.0
91,17,556.5,45.5,21.0,29.0
91,18,382.0,138.5,26.0,33.0
91,19,395.5,188.0,21.0,30.0
91,20,88.0,68.5,42.0,43.0
91,21,540.0,21.5,18.0,31.0
91,22,213.0,274.0,22.0,18.0
91,23,373.0,441.0,18.0,22.0
91,24,80.5,67.0,35.0,32.0
91,25,260.0,367.5,20.0,21.0
91,26,50.0,400.0,28.0,36.0
91,27,153.0,323.5,24.0,31.0
91,28,207.0,210.5,32.0,33.0
91,29,194.0,584.5,22.0,27.0
91,30,535.5,172.0,19.0,22.0
91,31,261.5,99.0,17.0,24.0
91,32,377.0,294.0,18.0,20.0
91,33,401.5,538.5,37.0,41.0
91,34,516.0,315.5,24.0,29.0
91,35,132.0,608.5,22.0,31.0
91,36,565.5,122.0,17.0,26.0
91,37,20.5,201.5,25.0,27.0
91,38,275.0,106.0,26.0,22.0
91,39,408.0,541.0,22.0,26.0
91,40,80.5,203.5,21.0,27.0
91,41,612.0,68.0,18.0,28.0
91,42,553.5,145.5,19.0,25.0
91,43,256.0,221.0,18.0,22.0
91,44,275.0,158.5,20.0,29.0
91,45,123.0,568.0,18.0,30.0
91,46,439.5,554.5,21.0,21.0
91,47,283.0,61.0,22.0,28.0
91,48,247.0,349.5,18.0,23.0
91,49,245.0,291.5,20.0,25.0
91,50,555.0,197.0,22.0,26.0
91,51,595.5,415.5,27.0,31.0
91,52,409.0,419.5,22.0,25.0
91,53,258.0,192.5,18.0,21.0
91,54,243.0,271.0,22.0,26.0
91,55,305.5,310.5,21.0,21.0
91,56,396.0,423.5,20.0,23.0
91,57,621.0,499.0,18.0,24.0
91,58,604.0,378.5,18.0,25.0
91,59,16.0,139.5,20.0,27.0
91,60,257.5,255.0,21.0,26.0
91,61,242.5,586.0,19.0,24.0
91,62,137.5,634.5,21.0,11.0
92,0,347.5,440.5,81.0,97.0
92,1,235.0,177.0,56.0,56.0
92,2,364.0,418.0,18.0,22.0
92,3,433.5,80.5,27.0,31.0
92,4,343.0,360.5,22.0,35.0
92,5,550.0,478.5,20.0,21.0
92,6,311.0,199.5,22.0,23.0
92,7,483.0,224.5,18.0,25.0
92,8,318.0,419.0,22.0,30.0
92,9,234.5,169.0,21.0,24.0
92,10,249.0,132.0,24.0,30.0
92,11,418.0,110.0,22.0,28.0
92,12,234.5,515.5,25.0,31.0
92,13,277.0,15.0,18.0,22.0
92,14,109.0,276.0,24.0,26.0
92,15,395.5,188.0,21.0,30.0
92,16,382.0,138.5,26.0,33.0
92,17,556.5,45.5,21.0,29.0
92,18,356.0,311.5,24.0,25.0
92,19,88.0,68.5,42.0,43.0
92,20,101.0,248.0,20.0,26.0
92,21,540.0,21.5,18.0,31.0
92,22,213.0,274.0,22.0,18.0
92,23,260.0,367.5,20.0,21.0
92,24,80.5,66.5,35.0,31.0
92,25,373.0,441.0,18.0,22.0
92,26,50.0,400.5,28.0,35.0
92,27,153.0,323.5,24.0,31.0
92,28,195.0,584.5,22.0,27.0
92,29,207.5,210.5,31.0,33.0
92,30,261.5,99.0,17.0,24.0
92,31,535.5,172.0,19.0,22.0
92,32,516.0,315.5,24.0,29.0
92,33,377.0,293.5,18.0,19.0
92,34,401.5,539.0,37.0,42.0
92,35,565.5,122.5,17.0,25.0
92,36,132.0,608.5,22.0,31.0
92,37,275.0,106.0,26.0,22.0
92,38,21.0,201.5,26.0,27.0
92,39,256.0,221.0,18.0,22.0
92,40,408.0,541.0,22.0,26.0
92,41,612.0,68.0,18.0,28.0
92,42,553.5,145.5,19.0,25.0
92,43,275.0,159.5,20.0,29.0
92,44,79.5,203.0,21.0,28.0
92,45,123.0,568.0,18.0,30.0
92,46,245.0,292.0,20.0,26.0
92,47,438.5,554.5,21.0,21.0
92,48,283.0,61.5,22.0,27.0
92,49,247.0,350.5,18.0,23.0
92,50,555.0,197.5,22.0,25.0
92,51,595.0,416.0,28.0,30.0
92,52,409.0,419.0,22.0,26.0
92,53,258.5,193.0,17.0,22.0
92,54,242.0,271.5,22.0,25.0
92,55,604.0,381.5,18.0,25.0
92,56,396.5,424.0,21.0,24.0
92,57,308.5,311.0,21.0,22.0
92,58,619.5,502.0,19.0,24.0
92,59,13.5,141.5,21.0,27.0
92,60,137.0,634.5,20.0,11.0
92,61,411.5,596.5,21.0,27.0
92,62,256.0,258.5,20.0,25.0
93,0,347.5,440.5,81.0,97.0
93,1,235.0,177.0,56.0,56.0
93,2,364.5,418.0,19.0,22.0
93,3,433.5,80.5,27.0,31.0
93,4,550.0,478.5,20.0,21.0
93,5,343.0,360.5,22.0,35.0
93,6,311.0,199.5,22.0,23.0
93,7,483.0,224.5,18.0,25.0
93,8,318.0,419.0,22.0,30.0
93,9,234.5,169.0,21.0,24.0
93,10,418.0,110.0,22.0,28.0
93,11,249.0,132.0,24.0,30.0
93,12,234.5,515.0,25.0,30.0
93,13,382.0,138.0,26.0,34.0
93,14,277.0,15.0,18.0,22.0
93,15,109.0,276.0,24.0,26.0
93,16,395.5,188.5,21.0,31.0
93,17,50.0,400.5,28.0,35.0
93,18,556.5,45.5,21.0,29.0
93,19,101.0,248.0,20.0,26.0
93,20,88.0,68.5,42.0,43.0
93,21,356.0,311.5,24.0,25.0
93,22,260.0,367.5,20.0,21.0
93,23,540.0,21.5,18.0,31.0
93,24,81.0,67.0,34.0,32.0
93,25,213.0,273.5,22.0,17.0
93,26,195.0,584.5,22.0,27.0
93,27,373.0,441.0,18.0,22.0
93,28,20.0,201.5,26.0,27.0
93,29,207.5,210.5,31.0,33.0
93,30,153.0,324.0,24.0,30.0
93,31,377.0,294.0,18.0,20.0
93,32,261.5,99.0,17.0,24.0
93,33,401.5,539.0,37.0,42.0
93,34,535.5,172.0,19.0,22.0
93,35,516.0,315.5,24.0,29.0
93,36,132.0,608.0,22.0,30.0
93,37,565.5,122.5,17.0,25.0
93,38,275.0,106.0,26.0,22.0
93,39,408.0,541.0,22.0,26.0
93,40,612.0,68.0,18.0,28.0
93,41,553.5,146.0,19.0,24.0
93,42,256.0,221.5,18.0,23.0
93,43,276.0,159.5,20.0,29.0
93,44,79.5,203.5,21.0,27.0
93,45,123.0,568.0,18.0,30.0
93,46,438.5,554.0,21.0,22.0
93,47,245.0,292.5,20.0,27.0
93,48,283.0,60.5,20.0,27.0
93,49,409.5,419.0,21.0,26.0
93,50,555.0,197.5,22.0,25.0
93,51,247.0,350.5,18.0,23.0
93,52,594.0,416.0,28.0,30.0
93,53,258.5,192.5,17.0,21.0
93,54,240.5,580.5,19.0,25.0
93,55,241.5,272.5,23.0,25.0
93,56,396.0,428.0,20.0,24.0
93,57,311.0,309.0,20.0,22.0
93,58,602.5,385.5,17.0,23.0
93,59,618.0,503.5,20.0,25.0
93,60,250.5,258.5,21.0,25.0
93,61,137.0,634.5,20.0,11.0
94,0,235.5,177.5,55.0,55.0
94,1,347.5,440.5,79.0,97.0
94,2,310.5,198.0,21.0,20.0
94,3,364.5,418.0,19.0,22.0
94,4,358.0,313.0,24.0,26.0
94,5,235.0,511.5,24.0,31.0
94,6,104.0,248.0,20.0,26.0
94,7,80.5,204.0,21.0,28.0
94,8,438.0,84.0,28.0,30.0
94,9,256.0,131.0,24.0,30.0
94,10,411.5,417.0,23.0,24.0
94,11,213.0,210.5,32.0,33.0
94,12,88.0,70.0,36.0,32.0
94,13,343.0,360.0,22.0,34.0
94,14,167.0,323.0,24.0,30.0
94,15,373.0,441.5,18.0,21.0
94,16,402.0,540.0,38.0,42.0
94,17,213.5,274.0,23.0,18.0
94,18,275.5,106.0,27.0,22.0
94,19,378.0,295.5,18.0,19.0
94,20,21.0,201.5,26.0,27.0
94,21,234.5,169.5,21.0,23.0
94,22,541.5,20.5,19.0,31.0
94,23,404.5,193.0,21.0,30.0
94,24,468.0,540.5,18.0,27.0
94,25,388.5,141.5,25.0,23.0
94,26,274.0,161.0,20.0,30.0
94,27,117.0,276.0,24.0,26.0
94,28,137.0,612.0,22.0,30.0
94,29,420.0,107.5,22.0,27.0
94,30,56.0,401.0,24.0,34.0
94,31,343.5,72.5,23.0,27.0
94,32,255.0,222.0,18.0,22.0
94,33,263.0,198.5,20.0,19.0
94,34,606.0,418.5,26.0,29.0
94,35,249.0,269.5,22.0,27.0
94,36,88.5,69.0,43.0,44.0
94,37,253.0,296.0,20.0,24.0
94,38,558.0,142.0,18.0,24.0
94,39,132.0,564.0,18.0,30.0
94,40,254.0,344.5,18.0,25.0
94,41,262.5,94.0,15.0,22.0
94,42,279.5,15.0,19.0,24.0
94,43,200.5,584.0,23.0,28.0
94,44,319.5,416.5,23.0,31.0
94,45,488.0,222.0,20.0,24.0
94,46,537.5,188.5,25.0,21.0
94,47,559.5,47.5,21.0,29.0
94,48,548.5,477.0,19.0,20.0
94,49,261.0,367.5,20.0,21.0
94,50,420.5,546.5,19.0,21.0
94,51,596.5,183.5,23.0,25.0
94,52,616.5,73.0,19.0,28.0
94,53,407.5,541.5,23.0,25.0
94,54,566.0,129.5,16.0,23.0
94,55,548.0,339.0,22.0,22.0
94,56,605.0,167.0,20.0,26.0
94,57,81.0,112.5,22.0,33.0
94,58,318.0,437.0,24.0,28.0
94,59,597.5,302.0,21.0,24.0
94,60,195.5,633.5,19.0,13.0
94,61,226.0,388.0,26.0,30.0
94,62,597.0,260.0,20.0,24.0
94,63,142.0,637.0,20.0,6.0
95,0,346.5,441.0,81.0,98.0
95,1,235.0,177.0,56.0,56.0
95,2,364.5,418.0,19.0,22.0
95,3,343.0,360.5,22.0,35.0
95,4,233.5,169.0,21.0,24.0
95,5,310.5,199.0,21.0,22.0
95,6,550.0,478.5,20.0,21.0
95,7,483.0,224.5,18.0,25.0
95,8,318.0,419.0,22.0,30.0
95,9,277.0,15.0,18.0,22.0
95,10,433.5,80.5,27.0,31.0
95,11,417.5,110.0,21.0,28.0
95,12,249.0,132.0,24.0,30.0
95,13,381.5,138.0,25.0,32.0
95,14,394.5,188.5,21.0,31.0
95,15,109.5,276.5,25.0,27.0
95,16,234.5,515.0,25.0,30.0
95,17,88.0,68.5,42.0,43.0
95,18,556.5,45.5,21.0,29.0
95,19,356.0,311.5,24.0,25.0
95,20,540.0,22.0,18.0,30.0
95,21,80.5,66.0,35.0,32.0
95,22,260.0,367.5,20.0,21.0
95,23,153.0,324.0,24.0,30.0
95,24,100.5,248.0,19.0,26.0
95,25,50.0,400.5,28.0,35.0
95,26,207.0,210.5,32.0,33.0
95,27,132.0,608.0,22.0,30.0
95,28,213.0,273.5,22.0,17.0
95,29,20.0,201.5,26.0,27.0
95,30,261.5,99.0,17.0,24.0
95,31,376.5,294.0,19.0,20.0
95,32,401.0,539.0,38.0,42.0
95,33,274.5,106.0,27.0,22.0
95,34,255.0,221.5,18.0,23.0
95,35,516.0,316.5,24.0,29.0
95,36,438.5,553.0,21.0,20.0
95,37,372.0,441.0,18.0,22.0
95,38,535.5,172.0,19.0,22.0
95,39,194.0,585.0,22.0,28.0
95,40,276.0,159.5,20.0,29.0
95,41,565.5,122.5,17.0,25.0
95,42,413.0,546.5,20.0,27.0
95,43,612.0,68.0,18.0,28.0
95,44,553.5,145.0,19.0,24.0
95,45,122.0,568.5,18.0,29.0
95,46,409.5,419.0,21.0,26.0
95,47,79.5,203.5,21.0,27.0
95,48,282.5,60.5,21.0,27.0
95,49,555.0,197.5,22.0,25.0
95,50,247.0,350.5,18.0,23.0
95,51,245.5,292.0,21.0,26.0
95,52,258.0,193.0,18.0,22.0
95,53,594.0,414.5,26.0,29.0
95,54,619.5,510.5,19.0,25.0
95,55,235.5,581.5,19.0,25.0
95,56,314.5,311.0,21.0,22.0
95,57,241.5,274.0,23.0,26.0
95,58,390.5,437.0,21.0,24.0
95,59,10.0,140.5,20.0,25.0
95,60,244.5,260.0,21.0,28.0
95,61,602.0,387.0,18.0,24.0
95,62,137.0,634.5,20.0,11.0
95,63,414.0,606.5,24.0,29.0
96,0,346.5,441.0,81.0,98.0
96,1,235.0,177.0,56.0,56.0
96,2,364.5,418.0,19.0,22.0
96,3,343.0,360.5,22.0,35.0
96,4,550.0,478.0,20.0,20.0
96,5,310.0,199.5,22.0,23.0
96,6,233.5,169.0,21.0,24.0
96,7,248.5,132.0,25.0,30.0
96,8,483.0,224.5,18.0,25.0
96,9,317.5,419.0,21.0,30.0
96,10,433.5,80.5,27.0,31.0
96,11,394.5,188.0,21.0,30.0
96,12,418.0,110.0,22.0,28.0
96,13,234.5,515.5,25.0,31.0
96,14,277.0,15.0,18.0,22.0
96,15,109.0,276.0,24.0,26.0
96,16,381.5,138.0,25.0,32.0
96,17,88.0,68.5,42.0,43.0
96,18,556.5,45.5,21.0,29.0
96,19,540.0,21.5,18.0,31.0
96,20,260.0,367.5,20.0,21.0
96,21,152.5,323.0,23.0,30.0
96,22,80.5,66.5,35.0,33.0
96,23,50.0,401.0,28.0,36.0
96,24,356.0,311.5,24.0,25.0
96,25,100.5,248.0,19.0,26.0
96,26,20.5,201.0,25.0,26.0
96,27,261.5,99.0,17.0,24.0
96,28,401.0,539.5,38.0,41.0
96,29,274.5,106.0,27.0,22.0
96,30,207.0,210.5,32.0,33.0
96,31,535.5,171.0,19.0,22.0
96,32,377.0,294.0,18.0,20.0
96,33,213.0,273.5,22.0,17.0
96,34,132.0,608.5,22.0,31.0
96,35,80.0,203.5,20.0,27.0
96,36,515.5,316.5,23.0,29.0
96,37,276.0,158.5,20.0,29.0
96,38,255.5,221.5,19.0,23.0
96,39,565.5,122.5,17.0,25.0
96,40,612.0,68.0,18.0,28.0
96,41,122.5,568.5,17.0,29.0
96,42,194.0,585.0,22.0,28.0
96,43,553.5,145.0,19.0,24.0
96,44,438.5,552.5,21.0,21.0
96,45,407.5,542.5,23.0,27.0
96,46,282.5,60.0,21.0,28.0
96,47,247.0,350.5,18.0,23.0
96,48,245.5,291.5,21.0,27.0
96,49,554.0,196.5,22.0,25.0
96,50,371.5,441.0,17.0,22.0
96,51,595.5,415.0,25.0,28.0
96,52,409.0,420.0,22.0,26.0
96,53,258.5,192.0,17.0,22.0
96,54,405.0,610.0,24.0,28.0
96,55,214.0,283.0,22.0,20.0
96,56,599.5,395.0,17.0,24.0
96,57,7.5,140.0,15.0,24.0
96,58,617.5,517.5,19.0,25.0
96,59,240.5,266.0,23.0,28.0
96,60,636.5,308.5,7.0,27.0
96,61,137.0,634.5,20.0,11.0
97,0,347.0,440.5,80.0,97.0
97,1,234.5,177.0,55.0,56.0
97,2,364.5,418.0,19.0,22.0
97,3,248.5,131.5,25.0,31.0
97,4,311.0,199.5,22.0,23.0
97,5,550.5,478.5,19.0,21.0
97,6,233.5,169.5,21.0,25.0
97,7,343.0,360.0,22.0,34.0
97,8,483.0,224.5,18.0,25.0
97,9,318.0,419.0,22.0,30.0
97,10,433.5,80.5,27.0,31.0
97,11,234.0,515.5,24.0,29.0
97,12,394.5,188.0,21.0,30.0
97,13,417.5,110.0,21.0,28.0
97,14,88.5,68.5,43.0,43.0
97,15,556.0,45.5,20.0,29.0
97,16,49.5,400.5,27.0,35.0
97,17,109.0,276.0,24.0,26.0
97,18,540.0,21.5,18.0,31.0
97,19,277.5,15.0,19.0,22.0
97,20,381.5,138.0,27.0,34.0
97,21,260.0,367.5,20.0,21.0
97,22,100.5,248.0,19.0,26.0
97,23,356.0,311.5,24.0,25.0
97,24,212.5,274.0,21.0,16.0
97,25,80.0,66.0,34.0,32.0
97,26,131.5,608.0,21.0,30.0
97,27,255.5,221.5,19.0,23.0
97,28,401.0,539.5,38.0,41.0
97,29,20.5,201.0,25.0,26.0
97,30,152.0,323.0,24.0,30.0
97,31,261.5,99.0,17.0,24.0
97,32,207.0,210.5,32.0,33.0
97,33,80.0,203.5,20.0,27.0
97,34,565.0,122.5,18.0,25.0
97,35,515.5,316.5,23.0,29.0
97,36,274.5,106.0,25.0,22.0
97,37,276.0,158.5,20.0,29.0
97,38,612.0,67.5,18.0,27.0
97,39,535.5,171.0,19.0,22.0
97,40,376.5,294.0,17.0,20.0
97,41,408.5,418.5,21.0,25.0
97,42,122.0,568.5,18.0,29.0
97,43,438.5,551.5,21.0,21.0
97,44,553.5,145.5,19.0,23.0
97,45,214.0,283.0,22.0,20.0
97,46,194.5,583.5,21.0,27.0
97,47,408.0,542.0,22.0,26.0
97,48,553.5,196.5,21.0,25.0
97,49,245.5,292.0,21.0,26.0
97,50,373.5,441.0,19.0,22.0
97,51,247.0,350.5,18.0,23.0
97,52,282.0,58.0,22.0,28.0
97,53,258.5,192.0,19.0,22.0
97,54,594.5,416.0,25.0,28.0
97,55,402.0,614.0,22.0,28.0
97,56,599.0,400.0,18.0,24.0
97,57,6.0,140.5,12.0,21.0
97,58,242.5,270.5,21.0,25.0
97,59,20.0,10.0,14.0,20.0
97,60,617.5,522.0,19.0,24.0
97,61,636.0,309.5,8.0,29.0
97,62,324.5,316.0,21.0,22.0
98,0,347.0,440.5,80.0,97.0
98,1,235.0,177.5,54.0,55.0
98,2,364.5,418.0,19.0,22.0
98,3,248.5,132.0,25.0,30.0
98,4,343.0,360.0,22.0,34.0
98,5,550.5,478.5,19.0,21.0
98,6,234.5,170.0,21.0,24.0
98,7,310.0,199.5,22.0,23.0
98,8,318.0,419.0,22.0,30.0
98,9,433.5,80.0,27.0,30.0
98,10,234.0,515.5,24.0,31.0
98,11,483.0,224.5,18.0,25.0
98,12,109.0,276.0,24.0,26.0
98,13,394.5,188.0,21.0,30.0
98,14,417.5,109.5,21.0,27.0
98,15,49.5,400.5,27.0,35.0
98,16,89.0,68.5,42.0,43.0
98,17,556.0,45.5,20.0,29.0
98,18,277.5,15.0,19.0,22.0
98,19,207.5,210.5,31.0,33.0
98,20,540.0,21.5,18.0,31.0
98,21,381.5,138.0,27.0,34.0
98,22,260.0,367.5,20.0,21.0
98,23,79.5,66.0,35.0,32.0
98,24,100.5,248.0,19.0,26.0
98,25,20.0,201.0,26.0,26.0
98,26,261.5,99.0,17.0,24.0
98,27,213.0,274.0,22.0,16.0
98,28,565.0,122.0,18.0,26.0
98,29,401.0,539.5,38.0,41.0
98,30,274.0,106.0,26.0,22.0
98,31,152.0,323.0,24.0,30.0
98,32,515.5,315.5,23.0,29.0
98,33,356.5,311.5,23.0,25.0
98,34,131.5,608.0,21.0,30.0
